company_name,url,number,category,position,person_name
I K,http://www.ai-kei.co.jp, +81 528 563 101,Board,Chairman & CEO,Hiroshi Iida
I K,http://www.ai-kei.co.jp, +81 528 563 101,Board,Director,Arata Sugou
I K,http://www.ai-kei.co.jp, +81 528 563 101,Board,Director,Keisuke Wada
I K,http://www.ai-kei.co.jp, +81 528 563 101,Board,Director,Atsumi Yamamoto
I K,http://www.ai-kei.co.jp, +81 528 563 101,N1,President & COO,Shogo Nagano
I K,http://www.ai-kei.co.jp, +81 528 563 101,N1,Executive Director,K...
I K,http://www.ai-kei.co.jp, +81 528 563 101,N1,Executive Officer,R...
I K,http://www.ai-kei.co.jp, +81 528 563 101,N1,Executive Officer,K...
I K,http://www.ai-kei.co.jp, +81 528 563 101,N1,Food Business,T...
I K,http://www.ai-kei.co.jp, +81 528 563 101,N1,Mail Order Business,T...
I K,http://www.ai-kei.co.jp, +81 528 563 101,N1,Special Order Business,M...
I K,http://www.ai-kei.co.jp, +81 528 563 101,N1,Managing Director,N...
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,Board,CEO,Robin Bairstow
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,Board,Chairman of the Board,Suleiman Kiggundu
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,Board,Director,Joram Kahenano
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,Board,Director,Francis Kamulegeya
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,Board,Director,Francis Magambe Byaruhan...
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,Board,Director,Kihara Maina
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,Board,Director,Ketan Morjaria
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,Board,Director,Micheline Ntiru
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,N1,CFO,Timothy Musiime
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,N1,COO,Sam Ntulume
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,N1,Business,E...
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,N1,Communication & Mktg,A...
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,N1,Credit,C...
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,N1,HR,L...
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,N1,IT,S...
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,N1,Audit,O...
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,N1,Legal & Compliance,N...
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,N1,Operations,D...
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,N1,Products & Channels,J...
I&M Bank Uganda,http://www.imbankgroup.com, +256 414 236 012,N1,Risk,J...
